Project,groups,PL,MenDel.Name,Clone.ID,Sox2 (CAST),Sox2 (BL6),Fold Change,Activity,Paper
HPRT1RnoCpGspacer,spacer,PL338,EnhancerCluster_HPRT1RnoCpGspacer_Sox2DHS24andSall1DHS46dn,Bl6/C_PL338(Sox2_6_7)_20240809_G03,6.37,8.968,0.165,0.116,EnhancerCluster
HPRT1RnoCpGspacer,spacer,PL338,EnhancerCluster_HPRT1RnoCpGspacer_Sox2DHS24andSall1DHS46dn,Bl6/C_PL338(Sox2_6_7)_20240809_G04,5.755,7.51,0.296,0.209,EnhancerCluster
HPRT1RnoCpGspacer,spacer,PL338,EnhancerCluster_HPRT1RnoCpGspacer_Sox2DHS24andSall1DHS46dn,Bl6/C_PL338(Sox2_6_7)_20240809_G05,5.383,7.805,0.187,0.131,EnhancerCluster
HPRT1RnoCpGspacer,spacer,PL338,EnhancerCluster_HPRT1RnoCpGspacer_Sox2DHS24andSall1DHS46dn,Bl6/C_PL338(Sox2_6_7)_20240809_G07,6.145,8.255,0.232,0.163,EnhancerCluster
HPRT1RnoCpGspacer,spacer,PL338,EnhancerCluster_HPRT1RnoCpGspacer_Sox2DHS24andSall1DHS46dn,Bl6/C_PL338(Sox2_6_7)_20240809_G08,6.172,8.24,0.238,0.168,EnhancerCluster
HPRT1RnoCpGspacer,spacer,PL338,EnhancerCluster_HPRT1RnoCpGspacer_Sox2DHS24andSall1DHS46dn,Bl6/C_PL338(Sox2_6_7)_20240809_G09,5.19,7.483,0.204,0.144,EnhancerCluster
HPRT1RnoCpGspacer,spacer,PL338,EnhancerCluster_HPRT1RnoCpGspacer_Sox2DHS24andSall1DHS46dn,Bl6/C_PL338(Sox2_6_7)_20240809_G10,5.743,7.908,0.223,0.157,EnhancerCluster
HPRT1RnoCpGspacer,spacer,PL338,EnhancerCluster_HPRT1RnoCpGspacer_Sox2DHS24andSall1DHS46dn,Bl6/C_PL338(Sox2_6_7)_20240809_G11,5.658,8.17,0.175,0.123,EnhancerCluster
HPRT1RnoCpGspacer,spacer,PL338,EnhancerCluster_HPRT1RnoCpGspacer_Sox2DHS24andSall1DHS46dn,Bl6/C_PL338(Sox2_6_7)_20240809_H02,6.023,7.995,0.255,0.18,EnhancerCluster
HPRT1RnoCpGspacer,spacer,PL338,EnhancerCluster_HPRT1RnoCpGspacer_Sox2DHS24andSall1DHS46dn,Bl6/C_PL338(Sox2_6_7)_20240809_H04,5.34,7.633,0.204,0.144,EnhancerCluster
HPRT1Rspacer,spacer,PL348,EnhancerCluster_HPRT1Rspacer_Sall1DHS39dnAndSall1DHS40dn~AvrII~Sall1DHS52dnAndSall1DHS53dn,Bl6/C_PL352(Sox2_6_7)_20250205_A01,5.78,7.997,0.215,0.152,EnhancerCluster
HPRT1Rspacer,spacer,PL350,EnhancerCluster_HPRT1Rspacer_Prdm14DHS57dn~AvrII~Sox2DHS24,Bl6/C_PL352(Sox2_6_7)_20250205_A03,6.63,7.65,0.493,0.349,EnhancerCluster
HPRT1Rspacer,spacer,PL339,EnhancerCluster_HPRT1Rspacer_Sox2DHS24~AvrII~Sox2DHS19,Bl6/C_PL352(Sox2_6_7)_20250205_A04,8.06,9.147,0.471,0.333,EnhancerCluster
HPRT1Rspacer,spacer,PL339,EnhancerCluster_HPRT1Rspacer_Sox2DHS24~AvrII~Sox2DHS19,Bl6/C_PL352(Sox2_6_7)_20250205_A05,7.97,9.237,0.416,0.294,EnhancerCluster
HPRT1Rspacer,spacer,PL351,EnhancerCluster_HPRT1Rspacer_Sox2DHS24~AvrII~Prdm14DHS57dn,Bl6/C_PL352(Sox2_6_7)_20250205_A06,10.877,12.093,0.43,0.304,EnhancerCluster
HPRT1Rspacer,spacer,PL340,EnhancerCluster_HPRT1Rspacer_Sox2DHS23~AvrII~Sox2DHS19,Bl6/C_PL352(Sox2_6_7)_20250205_A08,6.967,11.647,0.039,0.027,EnhancerCluster
HPRT1Rspacer,spacer,PL348,EnhancerCluster_HPRT1Rspacer_Sall1DHS39dnAndSall1DHS40dn~AvrII~Sall1DHS52dnAndSall1DHS53dn,Bl6/C_PL352(Sox2_6_7)_20250205_A09,8.16,11.103,0.13,0.091,EnhancerCluster
HPRT1Rspacer,spacer,PL348,EnhancerCluster_HPRT1Rspacer_Sall1DHS39dnAndSall1DHS40dn~AvrII~Sall1DHS52dnAndSall1DHS53dn,Bl6/C_PL352(Sox2_6_7)_20250205_A10,8.063,10.703,0.16,0.113,EnhancerCluster
HPRT1Rspacer,spacer,PL349,EnhancerCluster_HPRT1Rspacer_Sall1DHS46dn~AvrII~Sox2DHS24,Bl6/C_PL352(Sox2_6_7)_20250205_A11,8.037,9.753,0.304,0.215,EnhancerCluster
HPRT1Rspacer,spacer,PL348,EnhancerCluster_HPRT1Rspacer_Sall1DHS39dnAndSall1DHS40dn~AvrII~Sall1DHS52dnAndSall1DHS53dn,Bl6/C_PL352(Sox2_6_7)_20250205_A12,6.813,9.433,0.163,0.114,EnhancerCluster
HPRT1Rspacer,spacer,PL351,EnhancerCluster_HPRT1Rspacer_Sox2DHS24~AvrII~Prdm14DHS57dn,Bl6/C_PL352(Sox2_6_7)_20250205_B03,7.28,9.263,0.253,0.178,EnhancerCluster
HPRT1Rspacer,spacer,PL339,EnhancerCluster_HPRT1Rspacer_Sox2DHS24~AvrII~Sox2DHS19,Bl6/C_PL352(Sox2_6_7)_20250205_B04,10.603,11.403,0.574,0.407,EnhancerCluster
HPRT1Rspacer,spacer,PL350,EnhancerCluster_HPRT1Rspacer_Prdm14DHS57dn~AvrII~Sox2DHS24,Bl6/C_PL352(Sox2_6_7)_20250205_B06,8.05,9.187,0.455,0.322,EnhancerCluster
HPRT1Rspacer,spacer,PL340,EnhancerCluster_HPRT1Rspacer_Sox2DHS23~AvrII~Sox2DHS19,Bl6/C_PL352(Sox2_6_7)_20250205_B08,7.99,12.267,0.052,0.035,EnhancerCluster
HPRT1Rspacer,spacer,PL339,EnhancerCluster_HPRT1Rspacer_Sox2DHS24~AvrII~Sox2DHS19,Bl6/C_PL352(Sox2_6_7)_20250205_B09,7.76,8.983,0.428,0.303,EnhancerCluster
HPRT1Rspacer,spacer,PL351,EnhancerCluster_HPRT1Rspacer_Sox2DHS24~AvrII~Prdm14DHS57dn,Bl6/C_PL352(Sox2_6_7)_20250205_C02,7.837,9.57,0.301,0.212,EnhancerCluster
HPRT1Rspacer,spacer,PL351,EnhancerCluster_HPRT1Rspacer_Sox2DHS24~AvrII~Prdm14DHS57dn,Bl6/C_PL352(Sox2_6_7)_20250205_C03,7.863,9.553,0.31,0.219,EnhancerCluster
HPRT1Rspacer,spacer,PL350,EnhancerCluster_HPRT1Rspacer_Prdm14DHS57dn~AvrII~Sox2DHS24,Bl6/C_PL352(Sox2_6_7)_20250205_C08,7.24,8.467,0.427,0.302,EnhancerCluster
HPRT1Rspacer,spacer,PL350,EnhancerCluster_HPRT1Rspacer_Prdm14DHS57dn~AvrII~Sox2DHS24,Bl6/C_PL352(Sox2_6_7)_20250205_C11,7.577,8.797,0.429,0.304,EnhancerCluster
HPRT1Rspacer,spacer,PL349,EnhancerCluster_HPRT1Rspacer_Sall1DHS46dn~AvrII~Sox2DHS24,Bl6/C_PL352(Sox2_6_7)_20250205_D01,8.047,9.617,0.337,0.238,EnhancerCluster
HPRT1Rspacer,spacer,PL340,EnhancerCluster_HPRT1Rspacer_Sox2DHS23~AvrII~Sox2DHS19,Bl6/C_PL352(Sox2_6_7)_20250205_D04,8.53,12.68,0.056,0.039,EnhancerCluster
HPRT1RnoCpGspacer,spacer,PL337,EnhancerCluster_HPRT1RnoCpGspacer_Sox2DHS23andPrdm14DHS52dn,Bl6/C_PL358(Sox2_6_7)_20250418_A01,5.663,8.537,0.136,0.096,EnhancerCluster
HPRT1RnoCpGspacer,spacer,PL337,EnhancerCluster_HPRT1RnoCpGspacer_Sox2DHS23andPrdm14DHS52dn,Bl6/C_PL358(Sox2_6_7)_20250418_A08,6.08,8.297,0.215,0.152,EnhancerCluster
HPRT1RnoCpGspacer,spacer,PL337,EnhancerCluster_HPRT1RnoCpGspacer_Sox2DHS23andPrdm14DHS52dn,Bl6/C_PL358(Sox2_6_7)_20250418_A11,5.623,8.977,0.098,0.068,EnhancerCluster
HPRT1RnoCpGspacer,spacer,PL337,EnhancerCluster_HPRT1RnoCpGspacer_Sox2DHS23andPrdm14DHS52dn,Bl6/C_PL358(Sox2_6_7)_20250418_B03,5.713,8.983,0.104,0.072,EnhancerCluster
HPRT1RnoCpGspacer,spacer,PL337,EnhancerCluster_HPRT1RnoCpGspacer_Sox2DHS23andPrdm14DHS52dn,Bl6/C_PL358(Sox2_6_7)_20250418_B04,5.407,8.88,0.09,0.063,EnhancerCluster
HPRT1RnoCpGspacer,spacer,PL337,EnhancerCluster_HPRT1RnoCpGspacer_Sox2DHS23andPrdm14DHS52dn,Bl6/C_PL358(Sox2_6_7)_20250418_B07,5.323,7.933,0.164,0.115,EnhancerCluster
HPRT1RnoCpGspacer,spacer,PL337,EnhancerCluster_HPRT1RnoCpGspacer_Sox2DHS23andPrdm14DHS52dn,Bl6/C_PL358(Sox2_6_7)_20250418_B08,5.657,9.173,0.087,0.061,EnhancerCluster
HPRT1RnoCpGspacer,spacer,PL337,EnhancerCluster_HPRT1RnoCpGspacer_Sox2DHS23andPrdm14DHS52dn,Bl6/C_PL358(Sox2_6_7)_20250418_B11,6.21,9.153,0.13,0.091,EnhancerCluster
HPRT1RnoCpGspacer,spacer,PL337,EnhancerCluster_HPRT1RnoCpGspacer_Sox2DHS23andPrdm14DHS52dn,Bl6/C_PL358(Sox2_6_7)_20250418_B12,5.653,9.447,0.072,0.05,EnhancerCluster
HPRT1RnoCpGspacer,spacer,PL337,EnhancerCluster_HPRT1RnoCpGspacer_Sox2DHS23andPrdm14DHS52dn,Bl6/C_PL358(Sox2_6_7)_20250418_C01,5.68,8.88,0.109,0.076,EnhancerCluster
HPRT1RnoCpGspacer,spacer,PL337,EnhancerCluster_HPRT1RnoCpGspacer_Sox2DHS23andPrdm14DHS52dn,Bl6/C_PL358(Sox2_6_7)_20250418_C07,5.72,8.48,0.148,0.104,EnhancerCluster
HPRT1RnoCpGspacer,spacer,PL322,EnhancerCluster_HPRT1RnoCpGspacer_Sox2DHS24andSox2DHS26,Bl6/C_PL359(Sox2_6_7)_20250418_E06,6.193,7.673,0.358,0.253,EnhancerCluster
HPRT1RnoCpGspacer,spacer,PL322,EnhancerCluster_HPRT1RnoCpGspacer_Sox2DHS24andSox2DHS26,Bl6/C_PL359(Sox2_6_7)_20250418_E08,5.477,6.033,0.68,0.481,EnhancerCluster
HPRT1RnoCpGspacer,spacer,PL322,EnhancerCluster_HPRT1RnoCpGspacer_Sox2DHS24andSox2DHS26,Bl6/C_PL359(Sox2_6_7)_20250418_E09,5.943,6.92,0.508,0.36,EnhancerCluster
HPRT1RnoCpGspacer,spacer,PL322,EnhancerCluster_HPRT1RnoCpGspacer_Sox2DHS24andSox2DHS26,Bl6/C_PL359(Sox2_6_7)_20250418_E12,6.393,7.08,0.621,0.44,EnhancerCluster
HPRT1RnoCpGspacer,spacer,PL322,EnhancerCluster_HPRT1RnoCpGspacer_Sox2DHS24andSox2DHS26,Bl6/C_PL359(Sox2_6_7)_20250418_F03,5.9,6.873,0.509,0.36,EnhancerCluster
HPRT1Rspacer,spacer,PL316,EnhancerCluster_HPRT1Rspacer_Sox2DHS24~AvrII~Sox2DHS26,Bl6/C_PL359(Sox2_6_7)_20250418_F06,6.437,6.887,0.732,0.518,EnhancerCluster
HPRT1RnoCpGspacer,spacer,PL322,EnhancerCluster_HPRT1RnoCpGspacer_Sox2DHS24andSox2DHS26,Bl6/C_PL359(Sox2_6_7)_20250418_F09,5.86,6.53,0.629,0.445,EnhancerCluster
HPRT1RnoCpGspacer,spacer,PL322,EnhancerCluster_HPRT1RnoCpGspacer_Sox2DHS24andSox2DHS26,Bl6/C_PL359(Sox2_6_7)_20250418_F11,5.98,6.407,0.744,0.527,EnhancerCluster
HPRT1RnoCpGspacer,spacer,PL322,EnhancerCluster_HPRT1RnoCpGspacer_Sox2DHS24andSox2DHS26,Bl6/C_PL359(Sox2_6_7)_20250418_G03,5.587,5.833,0.843,0.597,EnhancerCluster
HPRT1RnoCpGspacer,spacer,PL322,EnhancerCluster_HPRT1RnoCpGspacer_Sox2DHS24andSox2DHS26,Bl6/C_PL359(Sox2_6_7)_20250418_G09,6.43,7.603,0.443,0.314,EnhancerCluster
HPRT1RnoCpGspacer,spacer,PL322,EnhancerCluster_HPRT1RnoCpGspacer_Sox2DHS24andSox2DHS26,Bl6/C_PL359(Sox2_6_7)_20250418_G10,5.507,6.593,0.471,0.333,EnhancerCluster
HPRT1RnoCpGspacer,spacer,PL322,EnhancerCluster_HPRT1RnoCpGspacer_Sox2DHS24andSox2DHS26,Bl6/C_PL359(Sox2_6_7)_20250418_H01,6.203,6.69,0.714,0.505,EnhancerCluster
Nanog,Nanog,PL368,EnhancerCluster_Nanog_DHS50dnToDHS65dn,Bl6/C_PL368(Sox2_6_7)_20250903_F08,5.88,9.047,0.111,0.078,EnhancerCluster
Nanog,Nanog,PL368,EnhancerCluster_Nanog_DHS50dnToDHS65dn,Bl6/C_PL368(Sox2_6_7)_20250903_F09,5.68,8.71,0.122,0.086,EnhancerCluster
Nanog,Nanog,PL368,EnhancerCluster_Nanog_DHS50dnToDHS65dn,Bl6/C_PL368(Sox2_6_7)_20250903_F10,5.09,8.467,0.096,0.067,EnhancerCluster
Nanog,Nanog,PL368,EnhancerCluster_Nanog_DHS50dnToDHS65dn,Bl6/C_PL368(Sox2_6_7)_20250903_F11,5.88,8.857,0.127,0.089,EnhancerCluster
Pair,Pair,PL287,EnhancerCluster_Pair_Sox2DHS24andSall1DHS36dnAndSall1DHS37dn,Bl6/C_Sall1_Single~Pair_pool1(Sox2_6_7)_20230804_A02,6.927,7.87,0.52,0.368,EnhancerCluster
Single,Single,PL277,EnhancerCluster_Single_Sall1DHS46dn,Bl6/C_Sall1_Single~Pair_pool1(Sox2_6_7)_20230804_A03,5.583,10.347,0.037,0.025,EnhancerCluster
Single,Single,PL277,EnhancerCluster_Single_Sall1DHS46dn,Bl6/C_Sall1_Single~Pair_pool1(Sox2_6_7)_20230804_A05,5.473,10.627,0.028,0.019,EnhancerCluster
Single,Single,PL276,EnhancerCluster_Single_Sall1DHS52dnAndSall1DHS53dn,Bl6/C_Sall1_Single~Pair_pool1(Sox2_6_7)_20230804_A06,5.942,9.848,0.067,0.046,EnhancerCluster
Single,Single,PL206,EnhancerCluster_Single_NanogDHS48up,Bl6/C_Sall1_Single~Pair_pool1(Sox2_6_7)_20230804_A09,5.917,10.573,0.04,0.027,EnhancerCluster
TF,DHS24.2,PL253,EnhancerCluster_TF_Sox2DHS23andSox2DHS24~2xNuclearreceptorandSoxE,Bl6/C_Sall1_Single~Pair_pool1(Sox2_6_7)_20230804_A10,5.847,5.823,1.016,0.72,EnhancerCluster
Single,Single,PL206,EnhancerCluster_Single_NanogDHS48up,Bl6/C_Sall1_Single~Pair_pool1(Sox2_6_7)_20230804_B01,5.583,11.643,0.015,0.009,EnhancerCluster
Single,Single,PL206,EnhancerCluster_Single_NanogDHS48up,Bl6/C_Sall1_Single~Pair_pool1(Sox2_6_7)_20230804_B05,5.713,10.35,0.04,0.027,EnhancerCluster
Single,Single,PL206,EnhancerCluster_Single_NanogDHS48up,Bl6/C_Sall1_Single~Pair_pool1(Sox2_6_7)_20230804_B09,5.757,10.95,0.027,0.018,EnhancerCluster
Single,Single,PL278,EnhancerCluster_Single_Sall1DHS42dn,Bl6/C_Sall1_Single~Pair_pool1(Sox2_6_7)_20230804_B12,5.65,10.843,0.027,0.018,EnhancerCluster
Single,Single,PL278,EnhancerCluster_Single_Sall1DHS42dn,Bl6/C_Sall1_Single~Pair_pool1(Sox2_6_7)_20230804_C07,6.067,11.063,0.031,0.021,EnhancerCluster
Pair,Pair,PL288,EnhancerCluster_Pair_Sox2DHS24andSall1DHS32dn,Bl6/C_Sall1_Single~Pair_pool1(Sox2_6_7)_20230804_C09,6.677,8.07,0.381,0.269,EnhancerCluster
Pair,Pair,PL289,EnhancerCluster_Pair_Sox2DHS24andSall1DHS27dnAndSall1DHS28dn,Bl6/C_Sall1_Single~Pair_pool1(Sox2_6_7)_20230804_C11,5.937,7.02,0.472,0.334,EnhancerCluster
Single,Single,PL276,EnhancerCluster_Single_Sall1DHS52dnAndSall1DHS53dn,Bl6/C_Sall1_Single~Pair_pool1(Sox2_6_7)_20230804_C12,5.395,9.18,0.073,0.05,EnhancerCluster
Single,Single,PL276,EnhancerCluster_Single_Sall1DHS52dnAndSall1DHS53dn,Bl6/C_Sall1_Single~Pair_pool1(Sox2_6_7)_20230804_D01,5.85,9.74,0.067,0.047,EnhancerCluster
Single,Single,PL281,EnhancerCluster_Single_Sall1DHS32dn,Bl6/C_Sall1_Single~Pair_pool2(Sox2_6_7)_20230804_E01,5.683,10.98,0.025,0.017,EnhancerCluster
Pair,Pair,PL283,EnhancerCluster_Pair_Sox2DHS24andSall1DHS52dnAndSall1DHS53dn,Bl6/C_Sall1_Single~Pair_pool2(Sox2_6_7)_20230804_E06,5.963,6.5,0.689,0.488,EnhancerCluster
Single,Single,PL281,EnhancerCluster_Single_Sall1DHS32dn,Bl6/C_Sall1_Single~Pair_pool2(Sox2_6_7)_20230804_E11,6.213,11.22,0.031,0.021,EnhancerCluster
Single,Single,PL280,EnhancerCluster_Single_Sall1DHS36dnAndSall1DHS37dn,Bl6/C_Sall1_Single~Pair_pool2(Sox2_6_7)_20230804_E12,9.613,12.82,0.108,0.076,EnhancerCluster
Single,Single,PL282,EnhancerCluster_Single_Sall1DHS27dnAndSall1DHS28dn,Bl6/C_Sall1_Single~Pair_pool2(Sox2_6_7)_20230804_F03,5.843,11.017,0.028,0.018,EnhancerCluster
Single,Single,PL280,EnhancerCluster_Single_Sall1DHS36dnAndSall1DHS37dn,Bl6/C_Sall1_Single~Pair_pool2(Sox2_6_7)_20230804_F06,5.17,10.13,0.032,0.022,EnhancerCluster
Single,Single,PL281,EnhancerCluster_Single_Sall1DHS32dn,Bl6/C_Sall1_Single~Pair_pool2(Sox2_6_7)_20230804_F08,5.38,11.103,0.019,0.012,EnhancerCluster
TF,DHS24.2,PL255,EnhancerCluster_TF_Sox2DHS23andSox2DHS24~2xNuclearreceptorandSoxG,Bl6/C_Sall1_Single~Pair_pool2(Sox2_6_7)_20230804_F12,5.6,5.537,1.045,0.741,EnhancerCluster
Single,Single,PL280,EnhancerCluster_Single_Sall1DHS36dnAndSall1DHS37dn,Bl6/C_Sall1_Single~Pair_pool2(Sox2_6_7)_20230804_G03,5.197,10.653,0.023,0.015,EnhancerCluster
Single,Single,PL282,EnhancerCluster_Single_Sall1DHS27dnAndSall1DHS28dn,Bl6/C_Sall1_Single~Pair_pool2(Sox2_6_7)_20230804_G04,5.073,9.963,0.034,0.023,EnhancerCluster
Single,Single,PL282,EnhancerCluster_Single_Sall1DHS27dnAndSall1DHS28dn,Bl6/C_Sall1_Single~Pair_pool2(Sox2_6_7)_20230804_G06,5.25,9.573,0.05,0.034,EnhancerCluster
Single,Single,PL281,EnhancerCluster_Single_Sall1DHS32dn,Bl6/C_Sall1_Single~Pair_pool2(Sox2_6_7)_20230804_G07,5.127,10.337,0.027,0.018,EnhancerCluster
Pair,Pair,PL283,EnhancerCluster_Pair_Sox2DHS24andSall1DHS52dnAndSall1DHS53dn,Bl6/C_Sall1_Single~Pair_pool2(Sox2_6_7)_20230804_G11,5.747,6.1,0.783,0.555,EnhancerCluster
TF,DHS24.2,PL255,EnhancerCluster_TF_Sox2DHS23andSox2DHS24~2xNuclearreceptorandSoxG,Bl6/C_Sall1_Single~Pair_pool2(Sox2_6_7)_20230804_H02,5.413,5.447,0.977,0.692,EnhancerCluster
Single,Single,PL282,EnhancerCluster_Single_Sall1DHS27dnAndSall1DHS28dn,Bl6/C_Sall1_Single~Pair_pool2(Sox2_6_7)_20230804_H05,5.543,10.153,0.041,0.028,EnhancerCluster
Pair,Pair,PL283,EnhancerCluster_Pair_Sox2DHS24andSall1DHS52dnAndSall1DHS53dn,Bl6/C_Sall1_Single~Pair_pool2(Sox2_6_7)_20230804_H06,5.833,6.423,0.664,0.47,EnhancerCluster
Single,Single,PL208,EnhancerCluster_Single_NanogDHS58dn,BL6/C_Single_pool1(Sox2_6_7)_20230508_A02,6.003,11.54,0.022,0.014,EnhancerCluster
Single,Single,PL203,EnhancerCluster_Single_Sox2DHS23,BL6/C_Single_pool1(Sox2_6_7)_20230508_A03,5.71,11.487,0.018,0.012,EnhancerCluster
Single,Single,PL208,EnhancerCluster_Single_NanogDHS58dn,BL6/C_Single_pool1(Sox2_6_7)_20230508_A04,6.433,10.29,0.069,0.048,EnhancerCluster
Single,Single,PL208,EnhancerCluster_Single_NanogDHS58dn,BL6/C_Single_pool1(Sox2_6_7)_20230508_A06,6.278,11.703,0.023,0.015,EnhancerCluster
Single,Single,PL205,EnhancerCluster_Single_NanogDHS47up,BL6/C_Single_pool1(Sox2_6_7)_20230508_A07,5.653,10.59,0.033,0.022,EnhancerCluster
Single,Single,PL204,EnhancerCluster_Single_Sox2DHS24,BL6/C_Single_pool1(Sox2_6_7)_20230508_A09,5.957,7.907,0.259,0.183,EnhancerCluster
Single,Single,PL204,EnhancerCluster_Single_Sox2DHS24,BL6/C_Single_pool1(Sox2_6_7)_20230508_A11,6.307,7.84,0.345,0.244,EnhancerCluster
Single,Single,PL209,EnhancerCluster_Single_NanogDHS55dn,BL6/C_Single_pool1(Sox2_6_7)_20230508_A12,5.897,11.723,0.018,0.011,EnhancerCluster
Single,Single,PL203,EnhancerCluster_Single_Sox2DHS23,BL6/C_Single_pool1(Sox2_6_7)_20230508_B01,6.12,10.763,0.04,0.027,EnhancerCluster
Single,Single,PL204,EnhancerCluster_Single_Sox2DHS24,BL6/C_Single_pool1(Sox2_6_7)_20230508_B04,6.013,7.527,0.35,0.247,EnhancerCluster
Single,Single,PL209,EnhancerCluster_Single_NanogDHS55dn,BL6/C_Single_pool1(Sox2_6_7)_20230508_B06,5.86,12.167,0.013,0.008,EnhancerCluster
Single,Single,PL209,EnhancerCluster_Single_NanogDHS55dn,BL6/C_Single_pool1(Sox2_6_7)_20230508_B09,6.04,12.39,0.012,0.008,EnhancerCluster
Single,Single,PL205,EnhancerCluster_Single_NanogDHS47up,BL6/C_Single_pool1(Sox2_6_7)_20230508_B12,5.867,11.347,0.022,0.015,EnhancerCluster
Single,Single,PL203,EnhancerCluster_Single_Sox2DHS23,BL6/C_Single_pool1(Sox2_6_7)_20230508_C06,5.99,11.21,0.027,0.018,EnhancerCluster
Single,Single,PL205,EnhancerCluster_Single_NanogDHS47up,BL6/C_Single_pool1(Sox2_6_7)_20230508_C07,6.793,12.6,0.018,0.011,EnhancerCluster
Single,Single,PL259,EnhancerCluster_Single_Prdm14DHS22dn,BL6/C_Single~Pair_pool2(Sox2_6_7)_20230630_A01,5.95,12.387,0.012,0.007,EnhancerCluster
Single,Single,PL257,EnhancerCluster_Single_Prdm14DHS57dn,BL6/C_Single~Pair_pool2(Sox2_6_7)_20230630_A02,5.82,11.73,0.017,0.011,EnhancerCluster
Single,Single,PL257,EnhancerCluster_Single_Prdm14DHS57dn,BL6/C_Single~Pair_pool2(Sox2_6_7)_20230630_A05,5.553,12.047,0.011,0.007,EnhancerCluster
Pair,Pair,PL267,EnhancerCluster_Pair_Sox2DHS24andPrdm14DHS22dn,BL6/C_Single~Pair_pool2(Sox2_6_7)_20230630_A06,6.14,8.57,0.186,0.131,EnhancerCluster
Single,Single,PL257,EnhancerCluster_Single_Prdm14DHS57dn,BL6/C_Single~Pair_pool2(Sox2_6_7)_20230630_A07,5.743,12.213,0.011,0.007,EnhancerCluster
Pair,Pair,PL260,EnhancerCluster_Pair_Sox2DHS23andPrdm14DHS52dn,BL6/C_Single~Pair_pool2(Sox2_6_7)_20230630_A08,6.057,7.89,0.281,0.198,EnhancerCluster
Pair,Pair,PL266,EnhancerCluster_Pair_Sox2DHS24andPrdm14DHS50dn,BL6/C_Single~Pair_pool2(Sox2_6_7)_20230630_A11,6.467,8.59,0.23,0.162,EnhancerCluster
Pair,Pair,PL260,EnhancerCluster_Pair_Sox2DHS23andPrdm14DHS52dn,BL6/C_Single~Pair_pool2(Sox2_6_7)_20230630_A12,6.157,8.073,0.265,0.187,EnhancerCluster
Single,Single,PL259,EnhancerCluster_Single_Prdm14DHS22dn,BL6/C_Single~Pair_pool2(Sox2_6_7)_20230630_B03,5.837,12.05,0.013,0.008,EnhancerCluster
Pair,Pair,PL265,EnhancerCluster_Pair_Sox2DHS24andPrdm14DHS57dn,BL6/C_Single~Pair_pool2(Sox2_6_7)_20230630_B05,6.1,8.69,0.166,0.117,EnhancerCluster
Pair,Pair,PL265,EnhancerCluster_Pair_Sox2DHS24andPrdm14DHS57dn,BL6/C_Single~Pair_pool2(Sox2_6_7)_20230630_B12,6.063,8.847,0.145,0.102,EnhancerCluster
Single,Single,PL259,EnhancerCluster_Single_Prdm14DHS22dn,BL6/C_Single~Pair_pool2(Sox2_6_7)_20230630_C01,5.873,11.59,0.019,0.012,EnhancerCluster
Pair,Pair,PL265,EnhancerCluster_Pair_Sox2DHS24andPrdm14DHS57dn,BL6/C_Single~Pair_pool2(Sox2_6_7)_20230630_C02,5.673,8.02,0.197,0.138,EnhancerCluster
Pair,Pair,PL261,EnhancerCluster_Pair_Sox2DHS23andPrdm14DHS57dn,BL6/C_Single~Pair_pool2(Sox2_6_7)_20230630_C03,6.31,12.11,0.018,0.012,EnhancerCluster
Single,Single,PL259,EnhancerCluster_Single_Prdm14DHS22dn,BL6/C_Single~Pair_pool2(Sox2_6_7)_20230630_C05,5.763,12.507,0.009,0.005,EnhancerCluster
Single,Single,PL258,EnhancerCluster_Single_Prdm14DHS50dn,BL6/C_Single~Pair_pool2(Sox2_6_7)_20230630_C06,5.837,12.06,0.013,0.008,EnhancerCluster
Pair,Pair,PL262,EnhancerCluster_Pair_Sox2DHS23andPrdm14DHS50dn,BL6/C_Single~Pair_pool2(Sox2_6_7)_20230630_C08,5.493,10.203,0.038,0.026,EnhancerCluster
Pair,Pair,PL260,EnhancerCluster_Pair_Sox2DHS23andPrdm14DHS52dn,BL6/C_Single~Pair_pool2(Sox2_6_7)_20230630_C09,5.65,7.537,0.27,0.191,EnhancerCluster
Pair,Pair,PL263,EnhancerCluster_Pair_Sox2DHS23andPrdm14DHS22dn,BL6/C_Single~Pair_pool2(Sox2_6_7)_20230630_C12,5.673,11.487,0.018,0.011,EnhancerCluster
Single,Single,PL257,EnhancerCluster_Single_Prdm14DHS57dn,BL6/C_Single~Pair_pool2(Sox2_6_7)_20230630_D01,6.29,12.373,0.015,0.009,EnhancerCluster
Pair,Pair,PL267,EnhancerCluster_Pair_Sox2DHS24andPrdm14DHS22dn,BL6/C_Single~Pair_pool2(Sox2_6_7)_20230630_D03,5.847,8.2,0.196,0.138,EnhancerCluster
Pair,Pair,PL262,EnhancerCluster_Pair_Sox2DHS23andPrdm14DHS50dn,BL6/C_Single~Pair_pool2(Sox2_6_7)_20230630_D05,5.95,10.277,0.05,0.034,EnhancerCluster
Pair,Pair,PL262,EnhancerCluster_Pair_Sox2DHS23andPrdm14DHS50dn,BL6/C_Single~Pair_pool2(Sox2_6_7)_20230630_D06,5.633,9.873,0.053,0.036,EnhancerCluster
Pair,Pair,PL261,EnhancerCluster_Pair_Sox2DHS23andPrdm14DHS57dn,BL6/C_Single~Pair_pool2(Sox2_6_7)_20230630_D07,6.23,12.03,0.018,0.012,EnhancerCluster
